[1.0, 0.0601284658023209, 0.0, 0.0, 0.0, 0.037697585949596546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04459278844594087]
[0.0601284658023209, 1.0000000000000002, 0.06766007951740421, 0.06766007951740421, 0.008108766144644215, 0.0, 0.0, 0.0038578368108629123, 0.014623187180817862, 0.002859325320934889, 0.1035786185005529, 0.137590762094812]
[0.0, 0.06766007951740421, 1.0, 1.0, 0.015788048115798946, 0.0, 0.0, 0.007511341689516244, 0.12995423725633914, 0.0055672052862763876, 0.24738306160501214, 0.1293897764860018]
[0.0, 0.06766007951740421, 1.0, 1.0, 0.015788048115798946, 0.0, 0.0, 0.007511341689516244, 0.12995423725633914, 0.0055672052862763876, 0.24738306160501214, 0.1293897764860018]
[0.0, 0.008108766144644215, 0.015788048115798946, 0.015788048115798946, 0.9999999999999999, 0.10459586780675678, 0.017363661538555675, 0.04267906074457008, 0.11343534892657327, 0.02539595399522125, 0.012144729615251013, 0.015506801743602592]
[0.037697585949596546, 0.0, 0.0, 0.0, 0.10459586780675678, 1.0, 0.012142227086328328, 0.13631357760352406, 0.0, 0.06025029675453068, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.017363661538555675, 0.012142227086328328, 1.0000000000000002, 0.07428413191717026, 0.0, 0.053812365989852284, 0.0, 0.0]
[0.0, 0.0038578368108629123, 0.007511341689516244, 0.007511341689516244, 0.04267906074457008, 0.13631357760352406, 0.07428413191717026, 0.9999999999999998, 0.005405539581105073, 0.3631335968361642, 0.005777991883344423, 0.0073775355606642765]
[0.0, 0.014623187180817862, 0.12995423725633914, 0.12995423725633914, 0.11343534892657327, 0.0, 0.0, 0.005405539581105073, 0.9999999999999999, 0.004006441162583106, 0.021901563228770345, 0.027964657067130503]
[0.0, 0.002859325320934889, 0.0055672052862763876, 0.0055672052862763876, 0.02539595399522125, 0.06025029675453068, 0.053812365989852284, 0.3631335968361642, 0.004006441162583106, 1.0, 0.004282492833725531, 0.005468031767260396]
[0.0, 0.1035786185005529, 0.24738306160501214, 0.24738306160501214, 0.012144729615251013, 0.0, 0.0, 0.005777991883344423, 0.021901563228770345, 0.004282492833725531, 1.0, 0.029891476906244035]
[0.04459278844594087, 0.137590762094812, 0.1293897764860018, 0.1293897764860018, 0.015506801743602592, 0.0, 0.0, 0.0073775355606642765, 0.027964657067130503, 0.005468031767260396, 0.029891476906244035, 0.9999999999999999]
