[56.0, 16.0, 9.0, 10.0, 16.0, 15.0, 16.0, 16.0, 15.0, 16.0, 21.0, 14.0, 16.0, 16.0, 14.0, 15.0, 16.0, 16.0, 17.0, 14.0, 16.0, 28.0, 15.0, 12.0, 14.0, 15.0, 15.0, 33.0, 16.0, 20.0, 16.0, 14.0, 15.0]
[57.0, 16.0, 6.0, 12.0, 16.0, 16.0, 16.0, 15.0, 15.0, 17.0, 19.0, 14.0, 17.0, 16.0, 15.0, 15.0, 16.0, 16.0, 17.0, 14.0, 17.0, 28.0, 16.0, 12.0, 14.0, 16.0, 16.0, 33.0, 15.0, 18.0, 16.0, 15.0, 15.0]
[57.0, 16.0, 7.0, 12.0, 16.0, 16.0, 16.0, 15.0, 15.0, 17.0, 19.0, 14.0, 17.0, 16.0, 15.0, 15.0, 16.0, 16.0, 17.0, 14.0, 17.0, 28.0, 15.0, 12.0, 14.0, 16.0, 16.0, 34.0, 15.0, 18.0, 17.0, 15.0, 16.0]
[47.0, 12.0, 14.0, 7.0, 11.0, 15.0, 19.0, 16.0, 14.0, 7.0, 26.0, 17.0, 17.0, 18.0, 15.0, 13.0, 18.0, 15.0, 18.0, 17.0, 6.0, 25.0, 15.0, 18.0, 13.0, 14.0, 16.0, 35.0, 15.0, 11.0, 14.0, 15.0, 16.0]
[59.0, 15.0, 11.0, 11.0, 14.0, 16.0, 16.0, 16.0, 14.0, 11.0, 12.0, 14.0, 15.0, 16.0, 15.0, 15.0, 15.0, 16.0, 16.0, 14.0, 13.0, 30.0, 15.0, 14.0, 15.0, 15.0, 16.0, 30.0, 15.0, 13.0, 13.0, 14.0, 15.0]
[59.0, 14.0, 10.0, 11.0, 14.0, 16.0, 16.0, 15.0, 14.0, 11.0, 11.0, 14.0, 15.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 14.0, 13.0, 29.0, 15.0, 14.0, 15.0, 15.0, 17.0, 30.0, 14.0, 12.0, 12.0, 14.0, 15.0]
[59.0, 14.0, 11.0, 12.0, 14.0, 16.0, 16.0, 15.0, 14.0, 12.0, 13.0, 14.0, 15.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 14.0, 14.0, 29.0, 15.0, 14.0, 16.0, 15.0, 17.0, 30.0, 14.0, 13.0, 13.0, 14.0, 15.0]
[59.0, 14.0, 9.0, 10.0, 14.0, 16.0, 16.0, 15.0, 14.0, 10.0, 11.0, 14.0, 15.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 14.0, 13.0, 29.0, 15.0, 14.0, 15.0, 15.0, 17.0, 30.0, 14.0, 13.0, 12.0, 14.0, 15.0]
[57.0, 14.0, 3.0, 8.0, 14.0, 16.0, 16.0, 17.0, 14.0, 17.0, 21.0, 14.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 16.0, 14.0, 19.0, 29.0, 15.0, 13.0, 14.0, 15.0, 16.0, 31.0, 15.0, 14.0, 13.0, 15.0, 16.0]
[58.0, 14.0, 9.0, 10.0, 14.0, 17.0, 16.0, 16.0, 14.0, 10.0, 11.0, 14.0, 15.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 14.0, 13.0, 29.0, 15.0, 14.0, 15.0, 15.0, 17.0, 30.0, 14.0, 13.0, 13.0, 14.0, 14.0]
[58.0, 20.0, 6.0, 10.0, 19.0, 14.0, 16.0, 14.0, 15.0, 18.0, 18.0, 11.0, 15.0, 16.0, 15.0, 17.0, 15.0, 16.0, 16.0, 9.0, 15.0, 31.0, 15.0, 14.0, 14.0, 14.0, 16.0, 30.0, 17.0, 13.0, 13.0, 16.0, 16.0]
