[0, 29, 27, 25, 29, 29, 31, 31, 29, 31, 29, 28, 28]
[29, 0, 22, 25, 25, 23, 30, 22, 26, 19, 24, 21, 22]
[27, 22, 0, 19, 18, 14, 25, 18, 18, 21, 17, 23, 15]
[25, 25, 19, 0, 10, 12, 30, 17, 13, 21, 13, 20, 14]
[29, 25, 18, 10, 0, 10, 26, 17, 13, 21, 13, 24, 12]
[29, 23, 14, 12, 10, 0, 29, 15, 13, 19, 13, 22, 10]
[31, 30, 25, 30, 26, 29, 0, 29, 31, 29, 28, 29, 29]
[31, 22, 18, 17, 17, 15, 29, 0, 6, 18, 16, 20, 15]
[29, 26, 18, 13, 13, 13, 31, 6, 0, 22, 12, 24, 14]
[31, 19, 21, 21, 21, 19, 29, 18, 22, 0, 19, 13, 16]
[29, 24, 17, 13, 13, 13, 28, 16, 12, 19, 0, 19, 10]
[28, 21, 23, 20, 24, 22, 29, 20, 24, 13, 19, 0, 19]
[28, 22, 15, 14, 12, 10, 29, 15, 14, 16, 10, 19, 0]
