[1, 0.6941688794152071, 0.9919810467738451, 0.7821046694320473, 0.8600695891119479, 0.7454806420569003, 0.8394361596332561, 0.7682008192993206, 0.7249109963797433, 0.7898854327192594, 0.7813554610442959, 0.7836741901527989, 0.788802705963992]
[0.6941688794152071, 1, 0.6956577278391214, 0.8424758129861294, 0.7573936943642012, 0.8547156895086393, 0.8068380631367923, 0.7575493812553207, 0.7518508763832457, 0.8097491000435433, 0.8185635448322688, 0.8300892587399034, 0.8090560087181253]
[0.9919810467738451, 0.6956577278391214, 1, 0.7926927024616678, 0.8578678267819599, 0.7556107239426878, 0.8419974695450453, 0.7710758091596756, 0.7286071244497901, 0.7946041947186221, 0.7742716198733882, 0.7769189692627547, 0.7815147498666446]
[0.7821046694320473, 0.8424758129861294, 0.7926927024616678, 1, 0.8860669246871468, 0.9829233920090094, 0.9332795350609447, 0.8696302774514696, 0.8779213682130177, 0.8639728558007673, 0.8320109100669834, 0.8444127023296185, 0.8289339080405189]
[0.8600695891119479, 0.7573936943642012, 0.8578678267819599, 0.8860669246871468, 1, 0.8533934638081817, 0.9637851104437494, 0.9070412645907395, 0.8944487019233545, 0.90492669783737, 0.8692951044338747, 0.8771836284952331, 0.888673911618071]
[0.7454806420569003, 0.8547156895086393, 0.7556107239426878, 0.9829233920090094, 0.8533934638081817, 1, 0.91174025061678, 0.8571194016360688, 0.8638469944861322, 0.8618587683139162, 0.8360575328010534, 0.8486831925087553, 0.8328907107493685]
[0.8394361596332561, 0.8068380631367923, 0.8419974695450453, 0.9332795350609447, 0.9637851104437494, 0.91174025061678, 1, 0.9345286708395444, 0.9331580706737009, 0.928467877045247, 0.8923955179438238, 0.8992256730888148, 0.9127996566868255]
[0.7682008192993206, 0.7575493812553207, 0.7710758091596756, 0.8696302774514696, 0.9070412645907395, 0.8571194016360688, 0.9345286708395444, 1, 0.9548075489978919, 0.9124845238156641, 0.8791885131804541, 0.8785534613809725, 0.9001896526884037]
[0.7249109963797433, 0.7518508763832457, 0.7286071244497901, 0.8779213682130177, 0.8944487019233545, 0.8638469944861322, 0.9331580706737009, 0.9548075489978919, 1, 0.9084841665281507, 0.8852955864795772, 0.8731926670156221, 0.8878385067241203]
[0.7898854327192594, 0.8097491000435433, 0.7946041947186221, 0.8639728558007673, 0.90492669783737, 0.8618587683139162, 0.928467877045247, 0.9124845238156641, 0.9084841665281507, 1, 0.9633874532165393, 0.9609046883763009, 0.9702521415439205]
[0.7813554610442959, 0.8185635448322688, 0.7742716198733882, 0.8320109100669834, 0.8692951044338747, 0.8360575328010534, 0.8923955179438238, 0.8791885131804541, 0.8852955864795772, 0.9633874532165393, 1, 0.9841165668983265, 0.9800394568630434]
[0.7836741901527989, 0.8300892587399034, 0.7769189692627547, 0.8444127023296185, 0.8771836284952331, 0.8486831925087553, 0.8992256730888148, 0.8785534613809725, 0.8731926670156221, 0.9609046883763009, 0.9841165668983265, 1, 0.9798539414690605]
[0.788802705963992, 0.8090560087181253, 0.7815147498666446, 0.8289339080405189, 0.888673911618071, 0.8328907107493685, 0.9127996566868255, 0.9001896526884037, 0.8878385067241203, 0.9702521415439205, 0.9800394568630434, 0.9798539414690605, 1]
