[1.0, 0.94316375, 0.9320683, 0.7916787, 0.84708136, 0.80688775, 0.90080816, 0.8915377, 0.90841424, 0.8655917, 0.9091108, 0.8759333, 0.87956905, 0.8806916, 0.908805, 0.8812914, 0.90331787, 0.9092916, 0.88362855, 0.87878174, 0.9022987, 0.87945694, 0.87635124, 0.82842255, 0.8774635, 0.8820748]
[0.94316375, 0.99999994, 0.92646354, 0.7994237, 0.83129436, 0.80043244, 0.8651183, 0.85564107, 0.88770926, 0.8528653, 0.852285, 0.87623084, 0.8572043, 0.85881525, 0.8709202, 0.85921514, 0.8705811, 0.87688774, 0.86585057, 0.86256886, 0.87083834, 0.8728832, 0.8705922, 0.83043313, 0.869136, 0.8780593]
[0.9320683, 0.92646354, 1.0, 0.7629157, 0.8056215, 0.7742453, 0.8279372, 0.8166868, 0.8416816, 0.81975186, 0.824045, 0.83557767, 0.8291994, 0.85179335, 0.84064525, 0.8192265, 0.83121663, 0.83311135, 0.8240696, 0.82835776, 0.8296811, 0.8295307, 0.8382547, 0.79928327, 0.822557, 0.82838184]
[0.7916787, 0.7994237, 0.7629157, 1.0000001, 0.9450803, 0.9391327, 0.8072979, 0.823989, 0.8343635, 0.8192371, 0.7923689, 0.7914708, 0.80881906, 0.81974125, 0.80251473, 0.808996, 0.8324622, 0.84869134, 0.839401, 0.84358335, 0.84460175, 0.8681214, 0.8691181, 0.85628235, 0.83010507, 0.85328215]
[0.84708136, 0.83129436, 0.8056215, 0.9450803, 0.99999994, 0.94184333, 0.8509399, 0.8749319, 0.86091083, 0.83018076, 0.83651936, 0.8207051, 0.86602294, 0.8441493, 0.8282434, 0.8275218, 0.8826969, 0.8903612, 0.86647767, 0.86594987, 0.8930983, 0.9105447, 0.9051987, 0.8711316, 0.85464686, 0.8807955]
[0.80688775, 0.80043244, 0.7742453, 0.9391327, 0.94184333, 0.99999994, 0.8272615, 0.852314, 0.83670926, 0.82435524, 0.8099851, 0.79752743, 0.81985146, 0.82152665, 0.81037015, 0.81480974, 0.8544552, 0.86000097, 0.83855194, 0.84627897, 0.86131287, 0.87046343, 0.86257863, 0.8353612, 0.8209039, 0.847553]
[0.90080816, 0.8651183, 0.8279372, 0.8072979, 0.8509399, 0.8272615, 1.0, 0.9366786, 0.91293967, 0.89915496, 0.91591084, 0.9152268, 0.94036466, 0.92606825, 0.8997707, 0.88971055, 0.93666387, 0.90972316, 0.86378115, 0.86562407, 0.9337689, 0.88380826, 0.9020006, 0.8258562, 0.8816019, 0.89124584]
[0.8915377, 0.85564107, 0.8166868, 0.823989, 0.8749319, 0.852314, 0.9366786, 1.0, 0.9065089, 0.8841081, 0.9325547, 0.86568755, 0.9006022, 0.86956716, 0.8895577, 0.8826524, 0.98670816, 0.9300161, 0.8779917, 0.86714965, 0.97997516, 0.9113039, 0.88471586, 0.8393276, 0.89556384, 0.90251696]
[0.90841424, 0.88770926, 0.8416816, 0.8343635, 0.86091083, 0.83670926, 0.91293967, 0.9065089, 1.0, 0.9454034, 0.922507, 0.90413535, 0.8921725, 0.8945534, 0.92332655, 0.9110035, 0.91580284, 0.92679065, 0.9088961, 0.89918053, 0.911075, 0.9115431, 0.92812055, 0.85561115, 0.9176864, 0.9193068]
[0.8655917, 0.8528653, 0.81975186, 0.8192371, 0.83018076, 0.82435524, 0.89915496, 0.8841081, 0.9454034, 0.99999994, 0.9016385, 0.8993688, 0.8821324, 0.9004859, 0.8933619, 0.8874744, 0.8811503, 0.8930568, 0.88252723, 0.87116766, 0.8755887, 0.8943351, 0.9212469, 0.8337561, 0.89647144, 0.90201855]
[0.9091108, 0.852285, 0.824045, 0.7923689, 0.83651936, 0.8099851, 0.91591084, 0.9325547, 0.922507, 0.9016385, 1.0, 0.8788034, 0.89674777, 0.87090147, 0.95804226, 0.8966404, 0.9315567, 0.9260202, 0.8758073, 0.8582309, 0.92598957, 0.90415335, 0.8871496, 0.82319844, 0.90228313, 0.9049713]
[0.8759333, 0.87623084, 0.83557767, 0.7914708, 0.8207051, 0.79752743, 0.9152268, 0.86568755, 0.90413535, 0.8993688, 0.8788034, 1.0000001, 0.90503985, 0.91696316, 0.881931, 0.8925416, 0.86835456, 0.8650795, 0.86354554, 0.86239344, 0.8642995, 0.8698917, 0.8995744, 0.8229114, 0.8603597, 0.8723601]
[0.87956905, 0.8572043, 0.8291994, 0.80881906, 0.86602294, 0.81985146, 0.94036466, 0.9006022, 0.8921725, 0.8821324, 0.89674777, 0.90503985, 1.0000001, 0.90288, 0.87137777, 0.848867, 0.90227354, 0.88982004, 0.85022104, 0.8426724, 0.9066673, 0.89545476, 0.9234544, 0.83530504, 0.8577545, 0.8826507]
[0.8806916, 0.85881525, 0.85179335, 0.81974125, 0.8441493, 0.82152665, 0.92606825, 0.86956716, 0.8945534, 0.9004859, 0.87090147, 0.91696316, 0.90288, 1.0, 0.8757628, 0.8779537, 0.87298316, 0.86595184, 0.8728731, 0.8671023, 0.8757954, 0.8772986, 0.9202425, 0.8294623, 0.85875005, 0.8673379]
[0.908805, 0.8709202, 0.84064525, 0.80251473, 0.8282434, 0.81037015, 0.8997707, 0.8895577, 0.92332655, 0.8933619, 0.95804226, 0.881931, 0.87137777, 0.8757628, 1.0, 0.9347582, 0.9073415, 0.9310104, 0.89499974, 0.89942604, 0.89744467, 0.8912425, 0.8747155, 0.8553519, 0.91150314, 0.91147363]
