[1.0, 0.4868, 0.013423, 0.0, 0.0, 0.0, 0.088855, 0.183283, 0.0]
[0.4868, 1.0, 0.00896, 0.069099, 0.0, 0.0, 0.118621, 0.087386, 0.0]
[0.013423, 0.00896, 1.0, 0.0, 0.0, 0.038775, 0.058769, 0.0, 0.04099]
[0.0, 0.069099, 0.0, 1.0, 0.0, 0.017211, 0.0, 0.0, 0.018195]
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.038775, 0.017211, 0.0, 1.0, 0.105702, 0.0, 0.94596]
[0.088855, 0.118621, 0.058769, 0.0, 0.0, 0.105702, 1.0, 0.024163, 0.11174]
[0.183283, 0.087386, 0.0, 0.0, 0.0, 0.0, 0.024163, 1.0, 0.0]
[0.0, 0.0, 0.04099, 0.018195, 0.0, 0.94596, 0.11174, 0.0, 1.0]
