[5.0, 15.0, 10.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 18.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 16.0, 15.0, 14.0, 31.0, 16.0, 16.0, 16.0, 15.0, 15.0, 31.0, 15.0, 16.0, 16.0, 16.0, 16.0]
[29.0, 17.0, 0.0, 9.0, 17.0, 16.0, 16.0, 15.0, 15.0, 28.0, 11.0, 14.0, 16.0, 16.0, 16.0, 15.0, 16.0, 14.0, 16.0, 15.0, 14.0, 29.0, 16.0, 15.0, 16.0, 15.0, 15.0, 31.0, 14.0, 18.0, 19.0, 16.0, 16.0]
[43.0, 14.0, 0.0, 16.0, 15.0, 17.0, 15.0, 16.0, 16.0, 22.0, 14.0, 16.0, 16.0, 15.0, 16.0, 15.0, 16.0, 15.0, 15.0, 15.0, 13.0, 31.0, 16.0, 16.0, 17.0, 15.0, 15.0, 30.0, 14.0, 16.0, 17.0, 16.0, 16.0]
[38.0, 15.0, 0.0, 23.0, 15.0, 17.0, 16.0, 16.0, 16.0, 23.0, 10.0, 15.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 16.0, 16.0, 11.0, 30.0, 16.0, 16.0, 17.0, 15.0, 15.0, 31.0, 14.0, 17.0, 16.0, 16.0, 16.0]
[41.0, 13.0, 2.0, 11.0, 15.0, 18.0, 15.0, 12.0, 16.0, 25.0, 11.0, 16.0, 19.0, 15.0, 15.0, 15.0, 15.0, 15.0, 12.0, 16.0, 14.0, 31.0, 16.0, 16.0, 17.0, 15.0, 15.0, 30.0, 14.0, 16.0, 17.0, 16.0, 16.0]
[5.0, 15.0, 10.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 18.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 16.0, 15.0, 14.0, 31.0, 16.0, 16.0, 16.0, 15.0, 15.0, 31.0, 15.0, 16.0, 16.0, 16.0, 16.0]
[5.0, 15.0, 10.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 18.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 16.0, 15.0, 14.0, 31.0, 16.0, 16.0, 16.0, 15.0, 15.0, 31.0, 15.0, 16.0, 16.0, 16.0, 16.0]
[41.0, 13.0, 2.0, 11.0, 15.0, 18.0, 15.0, 12.0, 16.0, 25.0, 11.0, 16.0, 19.0, 15.0, 15.0, 15.0, 15.0, 15.0, 12.0, 16.0, 14.0, 31.0, 16.0, 16.0, 17.0, 15.0, 15.0, 30.0, 14.0, 16.0, 17.0, 16.0, 16.0]
[5.0, 15.0, 10.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 18.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 16.0, 15.0, 14.0, 31.0, 16.0, 16.0, 16.0, 15.0, 15.0, 31.0, 15.0, 16.0, 16.0, 16.0, 16.0]
[5.0, 15.0, 10.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 18.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 16.0, 15.0, 14.0, 31.0, 16.0, 16.0, 16.0, 15.0, 15.0, 31.0, 15.0, 16.0, 16.0, 16.0, 16.0]
