[58.0, 14.0, 8.0, 8.0, 17.0, 16.0, 17.0, 16.0, 16.0, 8.0, 9.0, 15.0, 16.0, 15.0, 16.0, 17.0, 15.0, 15.0, 15.0, 15.0, 10.0, 37.0, 15.0, 25.0, 24.0, 16.0, 15.0, 26.0, 16.0, 6.0, 7.0, 15.0, 15.0]
[59.0, 14.0, 9.0, 8.0, 16.0, 16.0, 16.0, 16.0, 16.0, 9.0, 10.0, 15.0, 16.0, 15.0, 16.0, 17.0, 15.0, 15.0, 15.0, 15.0, 11.0, 38.0, 15.0, 24.0, 24.0, 16.0, 15.0, 25.0, 15.0, 7.0, 8.0, 15.0, 16.0]
[58.0, 16.0, 8.0, 8.0, 16.0, 14.0, 16.0, 16.0, 16.0, 9.0, 10.0, 16.0, 16.0, 16.0, 15.0, 15.0, 16.0, 15.0, 16.0, 16.0, 12.0, 36.0, 16.0, 25.0, 24.0, 16.0, 13.0, 27.0, 15.0, 6.0, 7.0, 15.0, 18.0]
[58.0, 15.0, 8.0, 9.0, 15.0, 15.0, 16.0, 15.0, 16.0, 9.0, 10.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 16.0, 11.0, 38.0, 16.0, 24.0, 23.0, 16.0, 16.0, 25.0, 15.0, 7.0, 8.0, 15.0, 16.0]
[57.0, 16.0, 6.0, 7.0, 16.0, 16.0, 16.0, 15.0, 16.0, 9.0, 11.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 16.0, 13.0, 40.0, 15.0, 25.0, 25.0, 15.0, 16.0, 23.0, 16.0, 6.0, 7.0, 16.0, 15.0]
[36.0, 16.0, 17.0, 5.0, 15.0, 14.0, 16.0, 15.0, 16.0, 17.0, 23.0, 15.0, 18.0, 16.0, 14.0, 15.0, 16.0, 16.0, 15.0, 16.0, 16.0, 39.0, 15.0, 22.0, 24.0, 17.0, 15.0, 24.0, 16.0, 9.0, 7.0, 14.0, 16.0]
[56.0, 16.0, 5.0, 6.0, 16.0, 16.0, 15.0, 15.0, 16.0, 8.0, 12.0, 16.0, 16.0, 16.0, 14.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 40.0, 16.0, 25.0, 24.0, 16.0, 16.0, 21.0, 15.0, 5.0, 7.0, 15.0, 16.0]
[57.0, 15.0, 6.0, 7.0, 16.0, 15.0, 16.0, 15.0, 15.0, 8.0, 11.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 12.0, 41.0, 16.0, 26.0, 25.0, 16.0, 16.0, 22.0, 15.0, 5.0, 6.0, 16.0, 15.0]
[57.0, 15.0, 7.0, 8.0, 16.0, 16.0, 16.0, 16.0, 15.0, 9.0, 11.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 16.0, 12.0, 39.0, 16.0, 25.0, 24.0, 16.0, 16.0, 26.0, 15.0, 8.0, 9.0, 16.0, 16.0]
[50.0, 17.0, 10.0, 13.0, 15.0, 18.0, 15.0, 17.0, 16.0, 14.0, 11.0, 15.0, 12.0, 15.0, 15.0, 15.0, 15.0, 15.0, 13.0, 15.0, 11.0, 39.0, 15.0, 24.0, 24.0, 17.0, 16.0, 24.0, 17.0, 7.0, 7.0, 15.0, 16.0]
[58.0, 17.0, 7.0, 8.0, 16.0, 16.0, 15.0, 15.0, 16.0, 9.0, 10.0, 16.0, 15.0, 16.0, 16.0, 15.0, 16.0, 16.0, 16.0, 15.0, 12.0, 39.0, 15.0, 24.0, 24.0, 15.0, 16.0, 24.0, 16.0, 7.0, 7.0, 16.0, 15.0]
[57.0, 17.0, 8.0, 5.0, 14.0, 15.0, 16.0, 15.0, 17.0, 10.0, 7.0, 14.0, 17.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 17.0, 13.0, 42.0, 16.0, 24.0, 27.0, 17.0, 13.0, 21.0, 15.0, 7.0, 4.0, 14.0, 18.0]
[58.0, 12.0, 12.0, 17.0, 20.0, 15.0, 17.0, 17.0, 19.0, 18.0, 22.0, 12.0, 16.0, 15.0, 19.0, 19.0, 15.0, 15.0, 14.0, 15.0, 19.0, 30.0, 14.0, 15.0, 17.0, 16.0, 15.0, 35.0, 17.0, 17.0, 15.0, 15.0, 15.0]
[27.0, 15.0, 14.0, 7.0, 16.0, 13.0, 15.0, 16.0, 16.0, 19.0, 25.0, 15.0, 19.0, 16.0, 12.0, 15.0, 15.0, 16.0, 14.0, 15.0, 18.0, 28.0, 16.0, 14.0, 17.0, 15.0, 16.0, 34.0, 15.0, 17.0, 14.0, 16.0, 16.0]
[57.0, 17.0, 9.0, 6.0, 14.0, 16.0, 16.0, 15.0, 17.0, 11.0, 9.0, 15.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 15.0, 17.0, 13.0, 42.0, 15.0, 23.0, 26.0, 17.0, 15.0, 24.0, 16.0, 10.0, 7.0, 14.0, 16.0]
[35.0, 16.0, 17.0, 7.0, 15.0, 13.0, 16.0, 15.0, 16.0, 17.0, 22.0, 15.0, 19.0, 16.0, 13.0, 15.0, 16.0, 16.0, 15.0, 16.0, 16.0, 38.0, 15.0, 21.0, 23.0, 17.0, 15.0, 27.0, 16.0, 12.0, 10.0, 15.0, 16.0]
[57.0, 17.0, 13.0, 10.0, 14.0, 20.0, 15.0, 13.0, 17.0, 9.0, 6.0, 15.0, 12.0, 15.0, 13.0, 15.0, 16.0, 16.0, 17.0, 17.0, 15.0, 40.0, 14.0, 20.0, 25.0, 18.0, 14.0, 23.0, 17.0, 11.0, 6.0, 14.0, 17.0]
[58.0, 17.0, 12.0, 7.0, 14.0, 16.0, 15.0, 14.0, 17.0, 11.0, 8.0, 15.0, 16.0, 15.0, 15.0, 15.0, 16.0, 16.0, 15.0, 17.0, 13.0, 41.0, 14.0, 21.0, 25.0, 17.0, 15.0, 23.0, 17.0, 10.0, 6.0, 14.0, 17.0]
[57.0, 15.0, 6.0, 7.0, 16.0, 15.0, 15.0, 15.0, 16.0, 7.0, 10.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 13.0, 42.0, 16.0, 26.0, 25.0, 16.0, 16.0, 22.0, 15.0, 5.0, 6.0, 15.0, 16.0]
