[0.0, 3.132846e-06, 1.197882, 1.2840784, 1.3506813102301714, 1.3214314, 1.3304516, 1.3173969, 1.2936672, 1.2830976, 1.039775, 1.3077061, 1.2313089, 1.2714119, 1.293526, 0.85351914, 1.253368, 1.198786, 1.2540625, 0.029700419, 1.1443998, 1.3249402, 1.1990937, 1.199261]
[3.132846e-06, 0.0, 1.1978838, 1.28408, 1.3506828878891644, 1.3214331, 1.3304532, 1.3174001, 1.2936687, 1.2830993, 1.039777, 1.3077078, 1.2313106, 1.2714136, 1.2935293, 0.8535209, 1.2533711, 1.1987878, 1.2540642, 0.029702915, 1.1444017, 1.3249419, 1.1990955, 1.199264]
[1.197882, 1.1978838, 0.0, 0.30231205, 1.2202732374108416, 0.33781502, 0.34670445, 1.1833009, 1.156562, 0.93666935, 0.25407204, 0.96094507, 0.25773898, 0.29070112, 1.156566, 0.4119669, 1.111105, 0.23682578, 0.2756665, 1.1718434, 0.21667202, 0.34127623, 0.8539249, 1.0499556]
[1.2840784, 1.28408, 0.30231205, 0.0, 1.304634543192815, 0.047918554, 0.059296586, 1.2707173, 1.246185, 1.2355025, 0.3459176, 1.2605492, 0.06950007, 0.016521858, 1.2462833, 0.4308371, 1.204807, 0.113277644, 0.039283376, 1.2602051, 0.18867823, 0.05235611, 1.148793, 1.1498402]
[1.3506813102301714, 1.3506828878891644, 1.2202732374108416, 1.304634543192815, 0.0, 1.3416829214850903, 1.3505485412735667, 1.3374407839311009, 0.07375676898019637, 1.3038313769586831, 1.0617689949570117, 1.3280758344886714, 1.252526776044939, 1.2921351130065915, 1.3140261249975123, 1.1638321819800217, 1.2744358217948457, 1.2204450472930257, 1.274812677216132, 1.3274128517704782, 1.1661860525193413, 1.3451702609920193, 1.2206960579001178, 1.2209431245998297]
[1.3214314, 1.3214331, 0.33781502, 0.047918554, 1.3416829214850903, 0.0, 0.0113784345, 1.3082846, 1.2842377, 1.2738078, 0.39383486, 1.298412, 0.11741764, 0.06443863, 1.2842795, 0.46963286, 1.2435491, 0.1611949, 0.087200135, 1.2979718, 0.23659632, 0.004438433, 1.1887293, 1.1896738]
[1.3304516, 1.3304532, 0.34670445, 0.059296586, 1.3505485412735667, 0.0113784345, 0.0, 1.3172635, 1.2933393, 1.2830174, 0.40521243, 1.3075188, 0.12879553, 0.07581668, 1.293359, 0.47913358, 1.2528037, 0.17257246, 0.098578185, 1.3070875, 0.24797411, 0.006941087, 1.1983156, 1.1991832]
[1.3173969, 1.3174001, 1.1833009, 1.2707173, 1.3374407839311009, 1.3082846, 1.3172635, 0.0, 1.2800242, 1.2699889, 1.0258421, 1.2943095, 1.217365, 1.2579509, 0.030530646, 1.1256065, 0.0828331, 1.184254, 1.2406795, 1.2940482, 1.1303415, 1.3117416, 1.1852819, 0.15514407]
[1.2936672, 1.2936687, 1.156562, 1.246185, 0.07375676898019637, 1.2842377, 1.2933393, 1.2800242, 0.0, 1.2454073, 0.9955777, 1.270314, 1.1925621, 1.2333287, 1.255959, 1.0979874, 1.2152364, 1.159507, 1.2155195, 1.2697854, 1.103563, 1.2878158, 1.1598177, 1.1601431]
[1.2830976, 1.2830993, 0.93666935, 1.2355025, 1.3038313769586831, 1.2738078, 1.2830174, 1.2699889, 1.2454073, 0.0, 0.9860473, 0.0314368, 1.1809525, 1.2222886, 1.2454593, 1.0855467, 1.2044421, 1.1480685, 1.2043293, 1.2592151, 1.0927207, 1.2774067, 0.111716405, 1.1487536]
[1.039775, 1.039777, 0.25407204, 0.3459176, 1.0617689949570117, 0.39383486, 0.40521243, 1.0258421, 0.9955777, 0.9860473, 0.0, 1.0145901, 0.27642873, 0.32940102, 0.9980613, 0.26309583, 0.9506729, 0.23265384, 0.30664167, 1.0127022, 0.15724231, 0.39827234, 0.88602275, 0.8867305]
[1.3077061, 1.3077078, 0.96094507, 1.2605492, 1.3280758344886714, 1.298412, 1.3075188, 1.2943095, 1.270314, 0.0314368, 1.0145901, 0.0, 1.2066596, 1.2474877, 1.2700654, 1.1140019, 1.2295579, 1.1742156, 1.2297431, 1.2840931, 1.1196353, 1.3019708, 0.14315012, 1.1745905]
[1.2313089, 1.2313106, 0.25773898, 0.06950007, 1.252526776044939, 0.11741764, 0.12879553, 1.217365, 1.1925621, 1.1809525, 0.27642873, 1.2066596, 0.0, 0.052979525, 1.1922904, 0.37841395, 1.1496959, 0.043784715, 0.030224605, 1.2068149, 0.11918696, 0.12185491, 1.0917892, 1.0930779]
[1.2714119, 1.2714136, 0.29070112, 0.016521858, 1.2921351130065915, 0.06443863, 0.07581668, 1.2579509, 1.2333287, 1.2222886, 0.32940102, 1.2474877, 0.052979525, 0.0, 1.2333659, 0.4179472, 1.1916263, 0.09675962, 0.02276328, 1.2473927, 0.17216074, 0.06887617, 1.1350156, 1.1362721]
[1.293526, 1.2935293, 1.156566, 1.2462833, 1.3140261249975123, 1.2842795, 1.293359, 0.030530646, 1.255959, 1.2454593, 0.9980613, 1.2700654, 1.1922904, 1.2333659, 0.0, 1.097964, 0.05230404, 1.1587703, 1.2158811, 1.2699122, 1.1041158, 1.2877765, 1.1597149, 0.12461451]
[0.85351914, 0.8535209, 0.4119669, 0.4308371, 1.1638321819800217, 0.46963286, 0.47913358, 1.1256065, 1.0979874, 1.0855467, 0.26309583, 1.1140019, 0.37841395, 0.4179472, 1.097964, 0.0, 1.0508078, 0.34829605, 0.4005794, 0.8294457, 0.3041417, 0.47332403, 0.986044, 0.98711336]
