[1, 0.1450556903144117, 0.010889120834943937, 0.14591448421626496, 0.0, 0.010356280638857214, 0.053437373572483675, 0.004345854879622186, 0.027156190932310875, 0.08319035142761783, 0.03253451790054541, 0.053437373572483675, 0.23341603193903684, 0.013275609369687885, 0.0, 0.00926081710173858, 0.16686942424366805]
[0.1450556903144117, 1, 0.2968191952697046, 0.10962146273094206, 0.0016266226823198387, 0.03331469518300003, 0.06731282524490724, 0.019188238911333404, 0.6172096815653405, 0.2175555270379362, 0.0050041851796560856, 0.06731282524490724, 0.4485456827086159, 0.16596437567790814, 0.02087107236755595, 0.006915094700520026, 0.3522845752615233]
[0.010889120834943937, 0.2968191952697046, 1, 0.049187664169381466, 0.011463247562451715, 0.035880085759255415, 0.16505196898664284, 0.03041385553348295, 0.13474265568898822, 0.05287036330225042, 0.0024405424885547223, 0.16505196898664284, 0.39891053146005623, 0.04767949190902843, 0.03829575352529743, 0.0009347672443584237, 0.09979255927051853]
[0.14591448421626496, 0.10962146273094206, 0.049187664169381466, 1, 0.0046381240227435705, 0.0636390681844961, 0.2809764768733837, 0.03272052881067767, 0.10984364202010832, 0.017205433913903435, 0.005595626591603445, 0.2809764768733837, 0.11168309133957596, 0.026560365458783642, 0.026991517384559124, 0.005715241289204148, 0.05612434369759631]
[0.0, 0.0016266226823198387, 0.011463247562451715, 0.0046381240227435705, 1, 0.18535765225928108, 0.04099401759188644, 0.03590337555152817, 0.055433562162375105, 0.007311893795344246, 0.161109915463576, 0.04099401759188644, 0.007489947704355202, 0.16311833854690178, 0.2439260382601811, 0.10535091285039659, 0.0023715970488714664]
[0.010356280638857214, 0.03331469518300003, 0.035880085759255415, 0.0636390681844961, 0.18535765225928108, 1, 0.0, 0.044342001005812356, 0.14499173201971458, 0.006673536530235371, 0.29186410779852723, 0.0, 0.03759825095588324, 0.24530231616572015, 0.4086181038731341, 0.22830188564793855, 0.03571502947524697]
[0.053437373572483675, 0.06731282524490724, 0.16505196898664284, 0.2809764768733837, 0.04099401759188644, 0.0, 1, 0.02735183800791772, 0.047842468573104556, 0.03154833690429235, 0.0009510941435049736, 1.0, 0.08072455928519899, 0.030096609228246318, 0.006264431317552471, 0.0012952335613998986, 0.22909277275990936]
[0.004345854879622186, 0.019188238911333404, 0.03041385553348295, 0.03272052881067767, 0.03590337555152817, 0.044342001005812356, 0.02735183800791772, 1, 0.033214512551782316, 0.004900783305786899, 0.13974351231023477, 0.02735183800791772, 0.041373278786264824, 0.09283125492603764, 0.11837498626690914, 0.13720057655464807, 0.005583491341800703]
[0.027156190932310875, 0.6172096815653405, 0.13474265568898822, 0.10984364202010832, 0.055433562162375105, 0.14499173201971458, 0.047842468573104556, 0.033214512551782316, 1, 0.19038412963819087, 0.06335750395358414, 0.047842468573104556, 0.18817741029689564, 0.22043172951678638, 0.06290297075930151, 0.04010787355273553, 0.2057330359900444]
[0.08319035142761783, 0.2175555270379362, 0.05287036330225042, 0.017205433913903435, 0.007311893795344246, 0.006673536530235371, 0.03154833690429235, 0.004900783305786899, 0.19038412963819087, 1, 0.0033080153060466057, 0.03154833690429235, 0.11206844509857573, 0.06997974360454287, 0.01852597922617344, 0.12409150030076968, 0.4044610551486147]
[0.03253451790054541, 0.0050041851796560856, 0.0024405424885547223, 0.005595626591603445, 0.161109915463576, 0.29186410779852723, 0.0009510941435049736, 0.13974351231023477, 0.06335750395358414, 0.0033080153060466057, 1, 0.0009510941435049736, 0.021401492741021915, 0.2917639767573467, 0.058460523364692506, 0.29339162482798475, 0.0052114600625639594]
[0.053437373572483675, 0.06731282524490724, 0.16505196898664284, 0.2809764768733837, 0.04099401759188644, 0.0, 1.0, 0.02735183800791772, 0.047842468573104556, 0.03154833690429235, 0.0009510941435049736, 1, 0.08072455928519899, 0.030096609228246318, 0.006264431317552471, 0.0012952335613998986, 0.22909277275990936]
[0.23341603193903684, 0.4485456827086159, 0.39891053146005623, 0.11168309133957596, 0.007489947704355202, 0.03759825095588324, 0.08072455928519899, 0.041373278786264824, 0.18817741029689564, 0.11206844509857573, 0.021401492741021915, 0.08072455928519899, 1, 0.10943094612334332, 0.08706479634010188, 0.04043911472275834, 0.17318979290597591]
[0.013275609369687885, 0.16596437567790814, 0.04767949190902843, 0.026560365458783642, 0.16311833854690178, 0.24530231616572015, 0.030096609228246318, 0.09283125492603764, 0.22043172951678638, 0.06997974360454287, 0.2917639767573467, 0.030096609228246318, 0.10943094612334332, 1, 0.3022101401980924, 0.2884597421772127, 0.06956135422332947]
[0.0, 0.02087107236755595, 0.03829575352529743, 0.026991517384559124, 0.2439260382601811, 0.4086181038731341, 0.006264431317552471, 0.11837498626690914, 0.06290297075930151, 0.01852597922617344, 0.058460523364692506, 0.006264431317552471, 0.08706479634010188, 0.3022101401980924, 1, 0.47895884361635715, 0.001068961897267148]
[0.00926081710173858, 0.006915094700520026, 0.0009347672443584237, 0.005715241289204148, 0.10535091285039659, 0.22830188564793855, 0.0012952335613998986, 0.13720057655464807, 0.04010787355273553, 0.12409150030076968, 0.29339162482798475, 0.0012952335613998986, 0.04043911472275834, 0.2884597421772127, 0.47895884361635715, 1, 0.0500975307206107]
[0.16686942424366805, 0.3522845752615233, 0.09979255927051853, 0.05612434369759631, 0.0023715970488714664, 0.03571502947524697, 0.22909277275990936, 0.005583491341800703, 0.2057330359900444, 0.4044610551486147, 0.0052114600625639594, 0.22909277275990936, 0.17318979290597591, 0.06956135422332947, 0.001068961897267148, 0.0500975307206107, 1]
