[59.0, 15.0, 10.0, 13.0, 15.0, 16.0, 15.0, 16.0, 16.0, 12.0, 12.0, 16.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 16.0, 13.0, 31.0, 15.0, 16.0, 16.0, 16.0, 15.0, 31.0, 16.0, 15.0, 16.0, 16.0, 16.0]
[23.0, 15.0, 15.0, 21.0, 15.0, 15.0, 16.0, 14.0, 15.0, 22.0, 20.0, 16.0, 17.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 15.0, 15.0, 26.0, 16.0, 15.0, 19.0, 15.0, 18.0, 49.0, 15.0, 19.0, 5.0, 16.0, 11.0]
[47.0, 22.0, 6.0, 19.0, 14.0, 13.0, 21.0, 13.0, 16.0, 11.0, 6.0, 15.0, 13.0, 13.0, 11.0, 22.0, 17.0, 16.0, 19.0, 13.0, 12.0, 27.0, 14.0, 16.0, 18.0, 15.0, 18.0, 51.0, 19.0, 20.0, 5.0, 16.0, 9.0]
[52.0, 16.0, 7.0, 24.0, 15.0, 19.0, 15.0, 11.0, 15.0, 18.0, 9.0, 16.0, 13.0, 16.0, 18.0, 16.0, 14.0, 16.0, 18.0, 15.0, 14.0, 25.0, 16.0, 15.0, 17.0, 15.0, 17.0, 53.0, 14.0, 24.0, 5.0, 16.0, 13.0]
[49.0, 16.0, 12.0, 15.0, 15.0, 19.0, 15.0, 12.0, 15.0, 26.0, 7.0, 16.0, 12.0, 16.0, 18.0, 16.0, 14.0, 17.0, 17.0, 16.0, 14.0, 25.0, 16.0, 15.0, 17.0, 15.0, 17.0, 52.0, 15.0, 24.0, 6.0, 16.0, 13.0]
[22.0, 15.0, 14.0, 20.0, 15.0, 15.0, 15.0, 14.0, 15.0, 21.0, 20.0, 15.0, 17.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 15.0, 15.0, 27.0, 16.0, 15.0, 19.0, 15.0, 18.0, 48.0, 15.0, 21.0, 7.0, 16.0, 12.0]
[56.0, 7.0, 16.0, 14.0, 21.0, 12.0, 13.0, 19.0, 17.0, 12.0, 12.0, 15.0, 17.0, 17.0, 17.0, 18.0, 15.0, 16.0, 15.0, 13.0, 14.0, 30.0, 15.0, 17.0, 16.0, 16.0, 15.0, 31.0, 16.0, 15.0, 16.0, 14.0, 15.0]
[59.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 15.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 15.0, 31.0, 15.0, 15.0, 16.0, 16.0, 16.0]
[59.0, 15.0, 9.0, 10.0, 15.0, 16.0, 16.0, 16.0, 15.0, 11.0, 12.0, 15.0, 15.0, 15.0, 17.0, 16.0, 16.0, 15.0, 16.0, 15.0, 11.0, 32.0, 16.0, 15.0, 15.0, 16.0, 15.0, 31.0, 15.0, 17.0, 17.0, 16.0, 15.0]
[56.0, 7.0, 16.0, 15.0, 20.0, 11.0, 13.0, 19.0, 18.0, 13.0, 13.0, 16.0, 17.0, 17.0, 17.0, 18.0, 15.0, 16.0, 16.0, 15.0, 13.0, 31.0, 16.0, 16.0, 15.0, 16.0, 16.0, 29.0, 13.0, 14.0, 17.0, 15.0, 14.0]
[60.0, 15.0, 12.0, 11.0, 16.0, 14.0, 15.0, 16.0, 16.0, 12.0, 12.0, 16.0, 16.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 13.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 31.0, 16.0, 15.0, 15.0, 16.0, 16.0]
[60.0, 15.0, 15.0, 17.0, 16.0, 15.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 15.0, 15.0, 31.0, 15.0, 16.0, 16.0, 16.0, 15.0, 31.0, 16.0, 15.0, 16.0, 16.0, 16.0]
[20.0, 17.0, 13.0, 19.0, 15.0, 13.0, 17.0, 15.0, 16.0, 20.0, 18.0, 16.0, 17.0, 15.0, 15.0, 17.0, 16.0, 16.0, 15.0, 15.0, 14.0, 27.0, 15.0, 16.0, 19.0, 16.0, 18.0, 47.0, 17.0, 19.0, 6.0, 16.0, 10.0]
[20.0, 17.0, 13.0, 19.0, 15.0, 13.0, 17.0, 15.0, 16.0, 20.0, 18.0, 16.0, 16.0, 15.0, 15.0, 17.0, 16.0, 16.0, 15.0, 15.0, 14.0, 28.0, 15.0, 16.0, 19.0, 15.0, 18.0, 46.0, 17.0, 19.0, 6.0, 16.0, 11.0]
[26.0, 15.0, 8.0, 24.0, 15.0, 15.0, 16.0, 14.0, 15.0, 18.0, 23.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 15.0, 13.0, 27.0, 16.0, 15.0, 19.0, 16.0, 18.0, 48.0, 15.0, 21.0, 6.0, 16.0, 11.0]
[23.0, 15.0, 15.0, 20.0, 15.0, 15.0, 16.0, 14.0, 15.0, 22.0, 19.0, 15.0, 18.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 15.0, 16.0, 26.0, 16.0, 16.0, 19.0, 15.0, 18.0, 49.0, 15.0, 18.0, 5.0, 16.0, 11.0]
[21.0, 15.0, 12.0, 19.0, 15.0, 15.0, 16.0, 14.0, 15.0, 20.0, 18.0, 15.0, 17.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 15.0, 14.0, 26.0, 16.0, 15.0, 20.0, 15.0, 17.0, 48.0, 15.0, 19.0, 5.0, 16.0, 12.0]
[22.0, 15.0, 13.0, 20.0, 16.0, 15.0, 16.0, 14.0, 16.0, 22.0, 20.0, 16.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 14.0, 26.0, 16.0, 15.0, 19.0, 16.0, 18.0, 48.0, 16.0, 20.0, 5.0, 16.0, 10.0]
[24.0, 15.0, 16.0, 21.0, 15.0, 14.0, 16.0, 14.0, 15.0, 24.0, 21.0, 15.0, 17.0, 16.0, 16.0, 16.0, 15.0, 16.0, 15.0, 15.0, 16.0, 25.0, 16.0, 16.0, 19.0, 16.0, 18.0, 50.0, 15.0, 19.0, 6.0, 16.0, 10.0]
[21.0, 16.0, 13.0, 20.0, 16.0, 15.0, 15.0, 14.0, 16.0, 21.0, 19.0, 16.0, 17.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 15.0, 14.0, 27.0, 16.0, 15.0, 19.0, 16.0, 17.0, 47.0, 15.0, 20.0, 6.0, 16.0, 12.0]
[52.0, 15.0, 5.0, 23.0, 15.0, 20.0, 16.0, 12.0, 16.0, 19.0, 15.0, 15.0, 11.0, 15.0, 17.0, 16.0, 15.0, 15.0, 18.0, 15.0, 10.0, 25.0, 15.0, 14.0, 18.0, 16.0, 17.0, 52.0, 16.0, 25.0, 6.0, 15.0, 14.0]
[59.0, 15.0, 13.0, 13.0, 15.0, 16.0, 16.0, 16.0, 15.0, 13.0, 13.0, 15.0, 16.0, 16.0, 15.0, 15.0, 15.0, 16.0, 16.0, 15.0, 14.0, 31.0, 16.0, 15.0, 15.0, 16.0, 16.0, 31.0, 16.0, 15.0, 15.0, 16.0, 16.0]
[56.0, 22.0, 8.0, 8.0, 14.0, 10.0, 21.0, 17.0, 15.0, 8.0, 8.0, 15.0, 16.0, 15.0, 10.0, 19.0, 16.0, 15.0, 15.0, 14.0, 9.0, 32.0, 15.0, 16.0, 16.0, 16.0, 16.0, 30.0, 16.0, 15.0, 16.0, 15.0, 16.0]
[61.0, 15.0, 15.0, 15.0, 15.0, 16.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 15.0, 31.0, 16.0, 15.0, 15.0, 16.0, 16.0]
[61.0, 16.0, 15.0, 14.0, 16.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 15.0, 16.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 15.0, 31.0, 16.0, 15.0, 15.0, 16.0, 16.0]
[57.0, 15.0, 20.0, 3.0, 16.0, 15.0, 15.0, 15.0, 14.0, 18.0, 6.0, 16.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 30.0, 15.0, 15.0, 14.0, 16.0, 15.0, 29.0, 16.0, 13.0, 13.0, 15.0, 15.0]
