[0.25293801421381157, 0.4837412430642992, 0.4837412430642992, 0.4837412430642992, 0.4837412430642992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.19359526834644636, 0.19359526834644636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.34004443535877316, 0.19359526834644636, 0.19359526834644636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.23759109004204534, 0.23759109004204534, 0.597052532704386, 0.41732181137321556, 0.597052532704386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4837412430642992, 0.4837412430642992, 0.25293801421381157, 0.4837412430642992, 0.4837412430642992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3485455316537107, 0, 0, 0.4659261329138126, 0.4659261329138126, 0.6665895961535797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0.1067044339141183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2040710869915156, 0.2040710869915156, 0.2040710869915156, 0.2040710869915156, 0.2040710869915156, 0.2040710869915156, 0.1426395685593157, 0.4081421739830312, 0.2040710869915156, 0.2040710869915156, 0.2040710869915156, 0.2040710869915156, 0.2040710869915156, 0.1426395685593157, 0.2040710869915156, 0.1067044339141183, 0.4081421739830312, 0.2040710869915156, 0.1426395685593157, 0.2040710869915156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0.1360908598016189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1819225388758733, 0, 0, 0, 0, 0, 0, 0.2602723117549075, 0.2602723117549075, 0.2602723117549075, 0.2602723117549075, 0.2602723117549075, 0.2602723117549075, 0.520544623509815, 0.2602723117549075, 0.2602723117549075, 0.2602723117549075, 0.2602723117549075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12549010040818773, 0.12549010040818773, 0, 0.22041969672551265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22041969672551265, 0, 0, 0, 0, 0, 0, 0, 0, 0.16488944267128042, 0, 0, 0.22041969672551265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.31534929304283765, 0.31534929304283765, 0.31534929304283765, 0.31534929304283765, 0.31534929304283765, 0.31534929304283765, 0.31534929304283765, 0.31534929304283765, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2047135510381233, 0, 0, 0.2736554754774798, 0.2736554754774798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2047135510381233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3915124737540587, 0.3915124737540587, 0.3915124737540587, 0.3915124737540587, 0.3915124737540587]
