[1.0, 0.659847, 0.659847, 0.920611, 0.920611, 0.920611, 0.038017, 0.005067, 0.031747, 0.019163]
[0.659847, 1.0, 1.0, 0.747145, 0.747145, 0.747145, 0.012964, 0.0, 0.010826, 0.0]
[0.659847, 1.0, 1.0, 0.747145, 0.747145, 0.747145, 0.012964, 0.0, 0.010826, 0.0]
[0.920611, 0.747145, 0.747145, 1.0, 1.0, 1.0, 0.039277, 0.005235, 0.032799, 0.019798]
[0.920611, 0.747145, 0.747145, 1.0, 1.0, 1.0, 0.039277, 0.005235, 0.032799, 0.019798]
[0.920611, 0.747145, 0.747145, 1.0, 1.0, 1.0, 0.039277, 0.005235, 0.032799, 0.019798]
[0.038017, 0.012964, 0.012964, 0.039277, 0.039277, 0.039277, 1.0, 0.195003, 0.518534, 0.292713]
[0.005067, 0.0, 0.0, 0.005235, 0.005235, 0.005235, 0.195003, 1.0, 0.227215, 0.130471]
[0.031747, 0.010826, 0.010826, 0.032799, 0.032799, 0.032799, 0.518534, 0.227215, 1.0, 0.407226]
[0.019163, 0.0, 0.0, 0.019798, 0.019798, 0.019798, 0.292713, 0.130471, 0.407226, 1.0]
