[61.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[60.0, 15.0, 13.0, 14.0, 15.0, 16.0, 16.0, 16.0, 15.0, 13.0, 14.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 16.0, 16.0, 15.0, 14.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[61.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 32.0, 16.0, 15.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[61.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 16.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[61.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[59.0, 15.0, 13.0, 14.0, 15.0, 15.0, 16.0, 16.0, 15.0, 14.0, 14.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[59.0, 15.0, 14.0, 11.0, 15.0, 17.0, 16.0, 14.0, 16.0, 15.0, 16.0, 16.0, 17.0, 16.0, 15.0, 16.0, 16.0, 16.0, 15.0, 16.0, 14.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[60.0, 15.0, 16.0, 16.0, 15.0, 15.0, 16.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 16.0, 15.0, 16.0, 15.0, 15.0, 16.0, 16.0, 15.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[60.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 16.0, 16.0, 15.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
[60.0, 16.0, 13.0, 13.0, 16.0, 16.0, 16.0, 16.0, 16.0, 13.0, 14.0, 16.0, 16.0, 16.0, 15.0, 16.0, 15.0, 16.0, 16.0, 16.0, 14.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0, 32.0, 16.0, 16.0, 16.0, 16.0, 16.0]
