[1.0, 0.913199, 0.8689079, 0.8808706, 0.9253159, 0.8869377, 0.8652412, 0.89372313, 0.9037874, 0.7748204, 0.8490621, 0.90216124, 0.8883719, 0.8444597, 0.87430197, 0.9096383, 0.9078994]
[0.913199, 1.0000001, 0.9120972, 0.8732778, 0.89949167, 0.8999541, 0.87664175, 0.9185784, 0.89440787, 0.7996479, 0.84823793, 0.90907896, 0.9165268, 0.87113786, 0.9010432, 0.92141855, 0.8945566]
[0.8689079, 0.9120972, 0.99999994, 0.8188758, 0.8476784, 0.84575653, 0.8270611, 0.8433907, 0.82317, 0.7437056, 0.85208184, 0.8646879, 0.8693016, 0.83914196, 0.86044323, 0.8628806, 0.85181874]
[0.8808706, 0.8732778, 0.8188758, 0.99999994, 0.87908745, 0.8857222, 0.8589775, 0.85668707, 0.8421786, 0.7930928, 0.85354304, 0.88759273, 0.8857363, 0.8731587, 0.8243989, 0.87106836, 0.8340353]
[0.9253159, 0.89949167, 0.8476784, 0.87908745, 1.0, 0.8993837, 0.8593998, 0.88327307, 0.91791487, 0.7644076, 0.8402268, 0.89074546, 0.8970293, 0.8388636, 0.9020197, 0.887937, 0.9159462]
[0.8869377, 0.8999541, 0.84575653, 0.8857222, 0.8993837, 1.0000001, 0.90500486, 0.9089421, 0.9209628, 0.8088415, 0.8411816, 0.91073316, 0.9181726, 0.8619223, 0.89018166, 0.89682984, 0.8684845]
[0.8652412, 0.87664175, 0.8270611, 0.8589775, 0.8593998, 0.90500486, 0.99999994, 0.8869814, 0.8655865, 0.8394138, 0.8344374, 0.88156855, 0.8997219, 0.86590827, 0.83961815, 0.8683156, 0.8523191]
[0.89372313, 0.9185784, 0.8433907, 0.85668707, 0.88327307, 0.9089421, 0.8869814, 1.0, 0.91249645, 0.79465353, 0.8233577, 0.9066722, 0.89625746, 0.85752153, 0.9166929, 0.9135288, 0.87439626]
[0.9037874, 0.89440787, 0.82317, 0.8421786, 0.91791487, 0.9209628, 0.8655865, 0.91249645, 1.0000001, 0.77126855, 0.80757886, 0.89707625, 0.8794214, 0.81872696, 0.9078477, 0.898266, 0.8923987]
[0.7748204, 0.7996479, 0.7437056, 0.7930928, 0.7644076, 0.8088415, 0.8394138, 0.79465353, 0.77126855, 1.0, 0.76507986, 0.82769257, 0.79591143, 0.8151835, 0.7689312, 0.813404, 0.7916098]
[0.8490621, 0.84823793, 0.85208184, 0.85354304, 0.8402268, 0.8411816, 0.8344374, 0.8233577, 0.80757886, 0.76507986, 1.0, 0.83130616, 0.8777525, 0.8186653, 0.7959008, 0.84285825, 0.81729114]
[0.90216124, 0.90907896, 0.8646879, 0.88759273, 0.89074546, 0.91073316, 0.88156855, 0.9066722, 0.89707625, 0.82769257, 0.83130616, 1.0, 0.88733035, 0.874003, 0.8957781, 0.9355927, 0.87650704]
[0.8883719, 0.9165268, 0.8693016, 0.8857363, 0.8970293, 0.9181726, 0.8997219, 0.89625746, 0.8794214, 0.79591143, 0.8777525, 0.88733035, 1.0000001, 0.883498, 0.85660815, 0.880187, 0.86374277]
[0.8444597, 0.87113786, 0.83914196, 0.8731587, 0.8388636, 0.8619223, 0.86590827, 0.85752153, 0.81872696, 0.8151835, 0.8186653, 0.874003, 0.883498, 1.0, 0.833527, 0.8631391, 0.8303001]
[0.87430197, 0.9010432, 0.86044323, 0.8243989, 0.9020197, 0.89018166, 0.83961815, 0.9166929, 0.9078477, 0.7689312, 0.7959008, 0.8957781, 0.85660815, 0.833527, 0.99999994, 0.91090196, 0.8949267]
[0.9096383, 0.92141855, 0.8628806, 0.87106836, 0.887937, 0.89682984, 0.8683156, 0.9135288, 0.898266, 0.813404, 0.84285825, 0.9355927, 0.880187, 0.8631391, 0.91090196, 1.0000001, 0.87796026]
[0.9078994, 0.8945566, 0.85181874, 0.8340353, 0.9159462, 0.8684845, 0.8523191, 0.87439626, 0.8923987, 0.7916098, 0.81729114, 0.87650704, 0.86374277, 0.8303001, 0.8949267, 0.87796026, 1.0]
