[1, 0.9943642817565664, 0.9943642817565664, 0.9963722214566334, 0.9983129118981878, 0.9954565277159771, 0.9438390036767428, 0.9503662033621377, 0.9519208134680205, 0.9500436946001628]
[0.9943642817565664, 1, 1.0000000000000002, 0.9929195666981088, 0.9936578320804872, 0.9954764261573306, 0.9398812855897858, 0.9463435159579202, 0.9473286667040196, 0.9498847073441171]
[0.9943642817565664, 1.0000000000000002, 1, 0.9929195666981088, 0.9936578320804872, 0.9954764261573306, 0.9398812855897858, 0.9463435159579202, 0.9473286667040196, 0.9498847073441171]
[0.9963722214566334, 0.9929195666981088, 0.9929195666981088, 1, 0.9965952893246627, 0.9957753751748772, 0.9414712000782397, 0.9518884754247631, 0.9492512857463602, 0.9487882756913525]
[0.9983129118981878, 0.9936578320804872, 0.9936578320804872, 0.9965952893246627, 1, 0.9945559215567465, 0.9436193756695269, 0.9510724553884267, 0.9517598537502526, 0.9488714601370793]
[0.9954565277159771, 0.9954764261573306, 0.9954764261573306, 0.9957753751748772, 0.9945559215567465, 1, 0.9364606532965609, 0.9449298413389108, 0.9443865706366458, 0.9451566005493296]
[0.9438390036767428, 0.9398812855897858, 0.9398812855897858, 0.9414712000782397, 0.9436193756695269, 0.9364606532965609, 1, 0.9799818055131341, 0.9898817370952776, 0.9871948932185464]
[0.9503662033621377, 0.9463435159579202, 0.9463435159579202, 0.9518884754247631, 0.9510724553884267, 0.9449298413389108, 0.9799818055131341, 1, 0.9865807362737316, 0.9868497666386546]
[0.9519208134680205, 0.9473286667040196, 0.9473286667040196, 0.9492512857463602, 0.9517598537502526, 0.9443865706366458, 0.9898817370952776, 0.9865807362737316, 1, 0.9957313346886506]
[0.9500436946001628, 0.9498847073441171, 0.9498847073441171, 0.9487882756913525, 0.9488714601370793, 0.9451566005493296, 0.9871948932185464, 0.9868497666386546, 0.9957313346886506, 1]
